New York City Department of Education,,,,,,,,,,,,,,,
NYC Results on the New York State 2006-2012 Math Test (Grades 3-8),,,,,,,,,,,,,,,
School Summary,,,,,,,,,,,,,,,
Results By English Proficiency Status,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,
,,,,,,Level 1,,Level 2,,Level 3,,Level 4,,Level 3+4,
DBN,Grade,Year,Category,Number Tested,Mean Scale Score,#,%,#,%,#,%,#,%,#,%
01M020,3,2010,EP,65,690,3,4.6,21,32.3,30,46.2,11,16.9,41,63.1
01M020,3,2011,ELL,17,659,6,35.3,8,47.1,3,17.6,0,0.0,3,17.6
01M020,3,2011,EP,64,689,1,1.6,21,32.8,36,56.3,6,9.4,42,65.6
01M020,3,2012,ELL,19,679,3,15.8,9,47.4,6,31.6,1,5.3,7,36.8
01M020,3,2012,EP,65,688,3,4.6,20,30.8,37,56.9,5,7.7,42,64.6
01M020,4,2006,ELL,71,680,2,2.8,6,8.5,44,62.0,19,26.8,63,88.7
01M020,4,2006,EP,34,668,1,2.9,7,20.6,21,61.8,5,14.7,26,76.5
01M020,4,2007,ELL,41,670,2,4.9,8,19.5,25,61.0,6,14.6,31,75.6
01M020,4,2007,EP,64,674,1,1.6,14,21.9,39,60.9,10,15.6,49,76.6
01M020,4,2008,ELL,38,668,3,7.9,5,13.2,26,68.4,4,10.5,30,78.9
01M020,4,2008,EP,60,677,1,1.7,6,10.0,45,75.0,8,13.3,53,88.3
01M020,4,2009,ELL,25,676,1,4.0,4,16.0,15,60.0,5,20.0,20,80.0
01M020,4,2009,EP,53,690,2,3.8,1,1.9,32,60.4,18,34.0,50,94.3
01M020,4,2010,ELL,24,671,3,12.5,11,45.8,7,29.2,3,12.5,10,41.7
01M020,4,2010,EP,70,682,2,2.9,25,35.7,30,42.9,13,18.6,43,61.4
01M020,4,2011,ELL,28,671,4,14.3,11,39.3,8,28.6,5,17.9,13,46.4
01M020,4,2011,EP,67,682,3,4.5,25,37.3,28,41.8,11,16.4,39,58.2
01M020,4,2012,ELL,16,669,0,0.0,14,87.5,2,12.5,0,0.0,2,12.5
01M020,4,2012,EP,66,684,2,3.0,22,33.3,31,47.0,11,16.7,42,63.6
01M020,5,2006,ELL,58,672,3,5.2,10,17.2,34,58.6,11,19.0,45,77.6
01M020,5,2006,EP,42,667,4,9.5,9,21.4,19,45.2,10,23.8,29,69.0
01M020,5,2007,ELL,33,673,2,6.1,4,12.1,21,63.6,6,18.2,27,81.8
01M020,5,2007,EP,61,676,1,1.6,10,16.4,35,57.4,15,24.6,50,82.0
01M020,5,2008,ELL,14,661,0,0.0,3,21.4,11,78.6,0,0.0,11,78.6
01M020,5,2008,EP,79,678,1,1.3,8,10.1,54,68.4,16,20.3,70,88.6
01M020,5,2009,ELL,25,673,0,0.0,4,16.0,17,68.0,4,16.0,21,84.0
01M020,5,2009,EP,59,689,0,0.0,0,0.0,43,72.9,16,27.1,59,100.0
01M020,5,2010,ELL,20,664,2,10.0,10,50.0,6,30.0,2,10.0,8,40.0
01M020,5,2010,EP,55,696,1,1.8,11,20.0,22,40.0,21,38.2,43,78.2
01M020,5,2011,ELL,11,653,5,45.5,2,18.2,4,36.4,0,0.0,4,36.4
01M020,5,2011,EP,71,692,0,0.0,20,28.2,30,42.3,21,29.6,51,71.8
01M020,5,2012,ELL,15,655,7,46.7,4,26.7,2,13.3,2,13.3,4,26.7
01M020,5,2012,EP,69,677,4,5.8,29,42.0,26,37.7,10,14.5,36,52.2
01M020,6,2006,ELL,54,661,7,13.0,9,16.7,31,57.4,7,13.0,38,70.4
01M020,6,2006,EP,71,666,3,4.2,17,23.9,42,59.2,9,12.7,51,71.8
01M020,All Grades,2006,ELL,263,,14,5.3,33,12.5,154,58.6,62,23.6,216,82.1
01M020,All Grades,2006,EP,182,,9,4.9,41,22.5,107,58.8,25,13.7,132,72.5
01M020,All Grades,2007,ELL,128,,7,5.5,20,15.6,81,63.3,20,15.6,101,78.9
01M020,All Grades,2007,EP,177,,2,1.1,26,14.7,108,61.0,41,23.2,149,84.2
01M020,All Grades,2008,ELL,91,,5,5.5,10,11.0,64,70.3,12,13.2,76,83.5
01M020,All Grades,2008,EP,182,,2,1.1,14,7.7,132,72.5,34,18.7,166,91.2
01M020,All Grades,2009,ELL,76,,3,3.9,9,11.8,53,69.7,11,14.5,64,84.2
01M020,All Grades,2009,EP,187,,3,1.6,5,2.7,132,70.6,47,25.1,179,95.7
01M020,All Grades,2010,ELL,74,,14,18.9,33,44.6,20,27.0,7,9.5,27,36.5
01M020,All Grades,2010,EP,190,,6,3.2,57,30.0,82,43.2,45,23.7,127,66.8
01M020,All Grades,2011,ELL,56,664,15,26.8,21,37.5,15,26.8,5,8.9,20,35.7
01M020,All Grades,2011,EP,202,688,4,2.0,66,32.7,94,46.5,38,18.8,132,65.3
01M020,All Grades,2012,ELL,50,669,10,20.0,27,54.0,10,20.0,3,6.0,13,26.0
01M020,All Grades,2012,EP,200,683,9,4.5,71,35.5,94,47.0,26,13.0,120,60.0
01M034,3,2006,ELL,2,s,s,s,s,s,s,s,s,s,s,s
01M034,3,2006,EP,33,659,3,9.1,7,21.2,19,57.6,4,12.1,23,69.7
01M034,3,2007,ELL,8,641,1,12.5,3,37.5,4,50.0,0,0.0,4,50.0
01M034,3,2007,EP,35,665,2,5.7,7,20.0,22,62.9,4,11.4,26,74.3
01M034,3,2008,ELL,1,s,s,s,s,s,s,s,s,s,s,s
01M034,3,2008,EP,33,670,2,6.1,4,12.1,23,69.7,4,12.1,27,81.8
01M034,3,2009,ELL,5,s,s,s,s,s,s,s,s,s,s,s
01M034,3,2009,EP,32,691,0,0.0,1,3.1,23,71.9,8,25.0,31,96.9
01M034,3,2010,ELL,2,s,s,s,s,s,s,s,s,s,s,s
01M034,3,2010,EP,30,724,0,0.0,4,13.3,9,30.0,17,56.7,26,86.7
01M034,3,2011,ELL,5,s,s,s,s,s,s,s,s,s,s,s
01M034,3,2011,EP,22,710,0,0.0,0,0.0,12,54.5,10,45.5,22,100.0
01M034,3,2012,ELL,5,s,s,s,s,s,s,s,s,s,s,s
01M034,3,2012,EP,41,681,4,9.8,17,41.5,19,46.3,1,2.4,20,48.8
01M034,4,2006,ELL,3,s,s,s,s,s,s,s,s,s,s,s
01M034,4,2006,EP,37,656,6,16.2,6,16.2,22,59.5,3,8.1,25,67.6
01M034,4,2007,ELL,3,s,s,s,s,s,s,s,s,s,s,s
01M034,4,2007,EP,30,672,2,6.7,6,20.0,17,56.7,5,16.7,22,73.3
01M034,4,2008,ELL,3,s,s,s,s,s,s,s,s,s,s,s
01M034,4,2008,EP,40,664,1,2.5,11,27.5,24,60.0,4,10.0,28,70.0
01M034,4,2009,EP,36,690,2,5.6,3,8.3,21,58.3,10,27.8,31,86.1
01M034,4,2010,ELL,5,s,s,s,s,s,s,s,s,s,s,s
01M034,4,2010,EP,33,679,0,0.0,17,51.5,10,30.3,6,18.2,16,48.5
01M034,4,2011,ELL,4,s,s,s,s,s,s,s,s,s,s,s
01M034,4,2011,EP,31,686,0,0.0,12,38.7,13,41.9,6,19.4,19,61.3
01M034,4,2012,ELL,6,700,0,0.0,1,16.7,2,33.3,3,50.0,5,83.3
01M034,4,2012,EP,24,712,0,0.0,2,8.3,9,37.5,13,54.2,22,91.7
01M034,5,2006,ELL,2,s,s,s,s,s,s,s,s,s,s,s
01M034,5,2006,EP,54,646,4,7.4,25,46.3,24,44.4,1,1.9,25,46.3
01M034,5,2007,ELL,6,630,3,50.0,1,16.7,2,33.3,0,0.0,2,33.3
01M034,5,2007,EP,31,650,4,12.9,10,32.3,16,51.6,1,3.2,17,54.8
01M034,5,2008,ELL,3,s,s,s,s,s,s,s,s,s,s,s
01M034,5,2008,EP,28,671,1,3.6,5,17.9,18,64.3,4,14.3,22,78.6
01M034,5,2009,ELL,1,s,s,s,s,s,s,s,s,s,s,s
01M034,5,2009,EP,43,672,1,2.3,5,11.6,31,72.1,6,14.0,37,86.0
01M034,5,2010,EP,34,682,1,2.9,15,44.1,11,32.4,7,20.6,18,52.9
01M034,5,2011,ELL,1,s,s,s,s,s,s,s,s,s,s,s
01M034,5,2011,EP,36,675,2,5.6,14,38.9,16,44.4,4,11.1,20,55.6
01M034,5,2012,ELL,3,s,s,s,s,s,s,s,s,s,s,s
01M034,5,2012,EP,37,689,1,2.7,11,29.7,17,45.9,8,21.6,25,67.6
01M034,6,2006,ELL,2,s,s,s,s,s,s,s,s,s,s,s
01M034,6,2006,EP,52,644,6,11.5,27,51.9,15,28.8,4,7.7,19,36.5
01M034,6,2007,ELL,6,598,4,66.7,2,33.3,0,0.0,0,0.0,0,0.0
01M034,6,2007,EP,58,648,7,12.1,21,36.2,29,50.0,1,1.7,30,51.7
01M034,6,2008,ELL,5,s,s,s,s,s,s,s,s,s,s,s
01M034,6,2008,EP,54,647,8,14.8,20,37.0,23,42.6,3,5.6,26,48.1
01M034,6,2009,ELL,13,640,3,23.1,5,38.5,4,30.8,1,7.7,5,38.5
01M034,6,2009,EP,38,658,3,7.9,12,31.6,21,55.3,2,5.3,23,60.5
01M034,6,2010,ELL,2,s,s,s,s,s,s,s,s,s,s,s
01M034,6,2010,EP,54,662,7,13.0,28,51.9,15,27.8,4,7.4,19,35.2
01M034,6,2011,ELL,3,s,s,s,s,s,s,s,s,s,s,s
01M034,6,2011,EP,41,684,2,4.9,7,17.1,23,56.1,9,22.0,32,78.0
01M034,6,2012,ELL,2,s,s,s,s,s,s,s,s,s,s,s
01M034,6,2012,EP,44,683,1,2.3,13,29.5,19,43.2,11,25.0,30,68.2
01M034,7,2006,ELL,8,597,4,50.0,4,50.0,0,0.0,0,0.0,0,0.0
01M034,7,2006,EP,40,641,3,7.5,20,50.0,17,42.5,0,0.0,17,42.5
01M034,7,2007,ELL,7,589,4,57.1,2,28.6,1,14.3,0,0.0,1,14.3
01M034,7,2007,EP,49,650,4,8.2,20,40.8,21,42.9,4,8.2,25,51.0
01M034,7,2008,ELL,5,s,s,s,s,s,s,s,s,s,s,s
01M034,7,2008,EP,64,664,1,1.6,13,20.3,44,68.8,6,9.4,50,78.1
01M034,7,2009,ELL,6,641,2,33.3,2,33.3,1,16.7,1,16.7,2,33.3
01M034,7,2009,EP,54,658,3,5.6,14,25.9,33,61.1,4,7.4,37,68.5
01M034,7,2010,ELL,8,649,3,37.5,3,37.5,1,12.5,1,12.5,2,25.0
